GrLivArea,SalePrice
62,4248913081
63,4247857488
64,4247351398
65,4247303569
66,4247166855
67,4247049680
68,4247063346
69,4246942913
70,4240588915
71,4240545937
72,4240442594
73,4240050914
74,4214795995
75,4214701732
76,4214375694
77,4213853307
78,4213518003
79,4213593680
80,4213231627
81,4212633086
82,4212431681
83,4212108163
84,4211721826
85,4211598101
86,4211652640
87,4211529735
88,4211553162
89,4211416241
90,4211311806
91,4210562827
92,4210537014
93,4210501538
94,4210034730
95,4209471154
96,4209433355
97,4209085120
98,4207951502
99,4207586999
0,4258549547
1,4255539084
2,4255437449
3,4255293653
4,4252775171
5,4252723891
6,4252536055
7,4252462986
8,4252328446
9,4251368413
10,4250527569
11,4250465891
12,4249836607
13,4249803161
14,4249740234
15,4249558082
16,4249610402
17,4249512651
18,4249118800
19,4248931703
20,4248845473
21,4248812374
22,4248113867
23,4248008326
24,4247931821
25,4247857488
26,4247891624
27,4247287145
28,4247252963
29,4247137657
30,4247059218
31,4245936278
32,4245726797
33,4245556217
34,4245505922
35,4244498058
36,4244494536
37,4244470416
38,4244320120
39,4244145140
40,4244062753
41,4243971712
42,4243782279
43,4243586345
44,4243355606
45,4242695070
46,4241703774
47,4241563962
48,4241536958
49,4241443824
50,4241173776
51,4240806773
52,4240736696
53,4240629089
54,4240631128
55,4240057790
56,4240015629
57,4239961727
58,4238773525
59,4236425113
60,4236392629
61,4236249211
62,4236330740
63,4236146897
64,4236078160
65,4236080920
66,4235981396
67,4235843000
68,4235645877
69,4235463637
70,4233988833
71,4233178019
72,4233174428
73,4233118378
74,4233035098
75,4232937405
76,4232544826
77,4232428833
78,4232325720
79,4232176161
80,4231598145
81,4231212717
82,4231100932
83,4230293422
84,4230230863
85,4229714493
86,4229627995
87,4229189632
88,4229230455
89,4229027497
90,4228918323
91,4227521712
92,4227384482
93,4227342011
94,4227246804
95,4227241692
96,4226000070
97,4225235665
98,4225218567
99,4225241331
0,4260940006
1,4260769655
2,4260678582
3,4260630568
4,4260600697
5,4260523857
6,4260375503
7,4259776255
8,4259006511
9,4258975187
10,4258983218
11,4258924602
12,4258789028
13,4258822147
14,4258686308
15,4258640702
16,4258476606
17,4258335643
18,4257447245
19,4257339409
20,4255894717
21,4255910639
22,4255816258
23,4255792859
24,4255634177
25,4255374634
26,4255287852
27,4255132397
28,4252929021
29,4252916894
30,4252894682
31,4252862217
32,4252826194
33,4252727334
34,4252660619
35,4252463804
36,4252258198
37,4252166555
38,4251327803
39,4251169397
40,4251048591
41,4250934383
42,4249975953
43,4250043981
44,4249952584
45,4249837783
46,4249765436
47,4249782460
48,4249668755
49,4249665076
50,4249660567
51,4249605606
52,4249515830
53,4249364679
54,4248785564
55,4248751738
56,4248694392
57,4246955754
58,4246924258
59,4246765517
60,4246394713
61,4246244052
62,4246202273
63,4246114523
64,4246019481
65,4245847710
66,4245840307
67,4241834827
68,4241724168
69,4241670068
70,4241612188
71,4241505291
72,4241299320
73,4239520252
74,4239297658
75,4239361391
76,4239214352
77,4239008891
78,4238669925
79,4237972635
80,4237903160
81,4236462642
82,4236397269
83,4236364623
84,4236350735
85,4236304357
86,4236167890
87,4236151019
88,4235988460
89,4235924037
90,4233195000
91,4233119878
92,4233124443
93,4233071731
94,4232929967
95,4232862247
96,4232655821
97,4232636590
98,4232487014
99,4231862583
0,4244476205
1,4244500890
2,4244327070
3,4244332824
4,4244203263
5,4244098322
6,4243771861
7,4242051060
8,4241997451
9,4235101756
10,4234965455
11,4218440502
12,4218325488
13,4218237494
14,4218250379
15,4211694057
16,4211629907
17,4211655645
18,4211642457
19,4211517235
20,4211531629
21,4206980107
22,4204643740
23,4204554186
24,4202832107
25,4199075172
26,4198823688
27,4192957162
28,4192887757
29,4190575102
30,4173705017
31,4173584734
32,4173524413
33,4173408168
34,4173358685
35,4173370448
36,4173189244
37,4173161793
38,4172508813
39,4166785052
40,4166706983
41,4166712610
42,4162620508
43,4158690093
44,4158485742
45,4153628234
46,4153435784
47,4153431874
48,4144319570
49,4144305642
50,4144219104
51,4144231642
52,4139317309
53,4139296064
54,4131110977
55,4130953449
56,4130838785
57,4118756908
58,4114545906
59,4114526880
60,4114412724
61,4113949473
62,4113900410
63,4113801333
64,4113658211
65,4113578978
66,4113454174
67,4093483724
68,4093135544
69,4092980609
70,4092157798
71,4092112887
72,4092054798
73,4091957251
74,4091862586
75,4091750514
76,4091680089
77,4091580406
78,4091247623
79,4091097965
80,4091018743
81,4090933026
82,4090630445
83,4090504323
84,4090409849
85,4090402487
86,4089829381
87,4089832718
88,4089704471
89,4089559096
90,4089583035
91,4089403074
92,4089342282
93,4089230999
94,4089057853
95,4088805752
96,4088684160
97,4088625521
98,4088567534
99,4088489111
0,4261001693
1,4260120515
2,4259734493
3,4256630629
4,4256576078
5,4255687096
6,4255539084
7,4255600590
8,4254492266
9,4254213155
10,4253894654
11,4252666084
12,4250527569
13,4249803161
14,4249727151
15,4249722762
16,4249588405
17,4249439204
18,4247304149
19,4247227411
20,4247180033
21,4245960105
22,4245874198
23,4245719818
24,4245712562
25,4244692425
26,4244631357
27,4244494536
28,4244470416
29,4243971712
30,4243782279
31,4243645530
32,4243602923
33,4243471193
34,4243355606
35,4243174717
36,4243029023
37,4241992197
38,4241938123
39,4241884596
40,4241493336
41,4241391706
42,4240462562
43,4240374271
44,4240325026
45,4238771288
46,4238639629
47,4238467398
48,4238421246
49,4234553704
50,4234443570
51,4233105414
52,4233042631
53,4232956091
54,4232896555
55,4232758951
56,4232673227
57,4232506362
58,4231512754
59,4231415437
60,4231257809
61,4230390270
62,4230293422
63,4230157310
64,4230002047
65,4229554397
66,4229406308
67,4229360060
68,4229189632
69,4229201585
70,4229135546
71,4229027497
72,4228907871
73,4228880041
74,4228648855
75,4228596160
76,4228487734
77,4228452854
78,4228216179
79,4227969696
80,4227982382
81,4227886651
82,4227272531
83,4227166964
84,4227109928
85,4227039396
86,4226277172
87,4226252789
88,4226146060
89,4225179428
90,4225136570
91,4225171127
92,4225094831
93,4224750926
94,4223995698
95,4222810614
96,4222771217
97,4221726867
98,4220978214
99,4221053587
0,4260922494
1,4260746584
2,4258756840
3,4258686308
4,4258569115
5,4258443374
6,4258248550
7,4258054029
8,4257649833
9,4257576906
10,4257513560
11,4257374135
12,4257123938
13,4255735085
14,4252803423
15,4252649104
16,4252662874
17,4251893101
18,4251597543
19,4251518967
20,4251416446
21,4251327803
22,4249002369
23,4248922384
24,4248786568
25,4248709015
26,4248661925
27,4247032649
28,4246942913
29,4244470416
30,4244246685
31,4241765984
32,4241724168
33,4237076217
34,4237027117
35,4236849630
36,4236112720
37,4235963152
38,4230267159
39,4229704153
40,4229627995
41,4226972785
42,4222887870
43,4222852965
44,4222738524
45,4221217327
46,4221155883
47,4213803020
48,4213578403
49,4213545377
50,4210810399
51,4210271732
52,4210171723
53,4208732158
54,4208680591
55,4208458110
56,4208354216
57,4206185793
58,4206042333
59,4205884541
60,4205501830
61,4205379120
62,4204648757
63,4204713965
64,4204596487
65,4204477316
66,4204258102
67,4195368883
68,4178860170
69,4178755208
70,4178408670
71,4178308188
72,4174580673
73,4174542348
74,4174433846
75,4174416662
76,4171049110
77,4171002654
78,4170925702
79,4168478910
80,4168388798
81,4168309861
82,4168310928
83,4168266280
84,4163007598
85,4162858853
86,4162728353
87,4162667459
88,4162374197
89,4162295939
90,4162155027
91,4162084885
92,4161386983
93,4161380262
94,4161239497
95,4161223782
96,4161047430
97,4160095526
98,4159954036
99,4159910096
0,4257391556
1,4255704573
2,4255616358
3,4255600590
4,4247414319
5,4247319019
6,4247240625
7,4246080623
8,4246011802
9,4244250271
10,4243169429
11,4241971762
12,4241897319
13,4239361391
14,4239128913
15,4239180950
16,4239044554
17,4238909971
18,4238828204
19,4236337976
20,4234673039
21,4232999015
22,4232954994
23,4232874104
24,4232787047
25,4232589739
26,4232563296
27,4231372579
28,4229363748
29,4229274627
30,4229231881
31,4229135546
32,4228977380
33,4228457520
34,4227511121
35,4227386495
36,4227363096
37,4227270829
38,4226277172
39,4222969461
40,4222896411
41,4222971914
42,4222887870
43,4222810614
44,4222669727
45,4214822900
46,4214305053
47,4213849892
48,4213807416
49,4213821352
50,4213584428
51,4213469584
52,4213441509
53,4211607708
54,4211623695
55,4211557534
56,4211501749
57,4211451307
58,4210777112
59,4210703921
60,4210605461
61,4210499739
62,4210427204
63,4209308693
64,4209322654
65,4209046862
66,4208906289
67,4208106197
68,4195526097
69,4195483820
70,4195471044
71,4195454579
72,4193156429
73,4193104216
74,4193078156
75,4193064651
76,4193060801
77,4192973023
78,4192941494
79,4192873947
80,4190827255
81,4190834119
82,4190830518
83,4190746046
84,4190668517
85,4190664301
86,4190636627
87,4187201284
88,4184963208
89,4183825108
90,4183719110
91,4182502619
92,4181705034
93,4181652680
94,4181577453
95,4181580658
96,4181244333
97,4181156732
98,4181059433
99,4179681971
0,4258919309
1,4258874437
2,4258248550
3,4258060823
4,4257649833
5,4257576906
6,4255616358
7,4255540798
8,4250768707
9,4249673880
10,4247382346
11,4247293725
12,4247217216
13,4247202423
14,4247096950
15,4244700079
16,4244486924
17,4244483847
18,4239157230
19,4236372792
20,4236259120
21,4236330351
22,4236155339
23,4236085475
24,4235878601
25,4232357923
26,4232325720
27,4231151563
28,4231101842
29,4231023877
30,4230370908
31,4230219592
32,4230211547
33,4229351121
34,4229156551
35,4229089526
36,4225239704
37,4222955290
38,4222847666
39,4222771217
40,4222701727
41,4220821703
42,4220309211
43,4220109857
44,4219987960
45,4218285169
46,4218125312
47,4216921064
48,4216789811
49,4216790089
50,4210477438
51,4206999607
52,4206986026
53,4206778882
54,4206803276
55,4206692119
56,4206560819
57,4205279510
58,4204864865
59,4204810613
60,4204446541
61,4204364678
62,4204281913
63,4204007475
64,4203978889
65,4203170213
66,4203019144
67,4203000622
68,4202952970
69,4201550035
70,4201388499
71,4201336016
72,4200851149
73,4199913099
74,4199846638
75,4199840204
76,4198723238
77,4198684906
78,4197531406
79,4197308625
80,4197282194
81,4197210926
82,4197154140
83,4197085265
84,4196988934
85,4197031933
86,4196893042
87,4196828711
88,4195397820
89,4195393616
90,4195367318
91,4195302594
92,4194613157
93,4194452117
94,4194381229
95,4193707954
96,4193175097
97,4193131996
98,4193038426
99,4192957162
0,4260693948
1,4245712074
2,4230380791
3,4230325302
4,4230219592
5,4230153971
6,4229907844
7,4227270829
8,4225231211
9,4225191067
10,4224999165
11,4223734241
12,4222936250
13,4222892252
14,4222865725
15,4222755273
16,4222473939
17,4222309842
18,4218650552
19,4215517952
20,4215438897
21,4214979998
22,4214952387
23,4214436207
24,4214412694
25,4214257445
26,4213865508
27,4213803020
28,4213557471
29,4213562211
30,4213486346
31,4213141357
32,4212983761
33,4212886317
34,4212844247
35,4212188200
36,4212122163
37,4212107609
38,4212052879
39,4211999578
40,4212005814
41,4211628379
42,4211583784
43,4211517235
44,4211531629
45,4211416006
46,4211326214
47,4210777112
48,4210725194
49,4210605461
50,4210477438
51,4210034730
52,4210015261
53,4209322654
54,4208569900
55,4208484591
56,4208354216
57,4208290383
58,4208221466
59,4207673435
60,4207429000
61,4207471947
62,4202599182
63,4202606567
64,4202448598
65,4202473387
66,4199958841
67,4198249194
68,4195397820
69,4195453963
70,4195378243
71,4195343003
72,4195295627
73,4193049761
74,4193093943
75,4192957162
76,4192887757
77,4190799477
78,4190803739
79,4190718557
80,4190664305
81,4190644125
82,4190205173
83,4190150297
84,4188832113
85,4188764195
86,4188688817
87,4188643386
88,4186261534
89,4184568379
90,4183825123
91,4181705034
92,4181660380
93,4181574438
94,4181244491
95,4181117122
96,4174713306
97,4174710175
98,4174586058
99,4174631038
0,4260757469
1,4260588079
2,4260439959
3,4260339131
4,4260353999
5,4260244171
6,4260132917
7,4259777343
8,4259701194
9,4259597118
10,4258955764
11,4259021778
12,4259000147
13,4258917293
14,4258922625
15,4258766279
16,4258727047
17,4248610765
18,4248411199
19,4247353097
20,4247318488
21,4247265200
22,4247227411
23,4243685188
24,4243503546
25,4243297280
26,4243147582
27,4243029023
28,4242833833
29,4237621544
30,4237423337
31,4234447780
32,4233181768
33,4233125731
34,4233042631
35,4232956091
36,4230524260
37,4230461548
38,4230402698
39,4230307665
40,4227497362
41,4227455323
42,4227522603
43,4227379588
44,4227220258
45,4227123625
46,4225307845
47,4225305399
48,4225243022
49,4225179428
50,4223063892
51,4222981609
52,4222933855
53,4222887870
54,4222871985
55,4222730410
56,4221142834
57,4220978214
58,4221053587
59,4221041062
60,4218495946
61,4218439474
62,4218464828
63,4215721035
64,4214002598
65,4213328549
66,4211732552
67,4211628379
68,4211612071
69,4211493872
70,4211464044
71,4209521119
72,4209406715
73,4209348606
74,4209316562
75,4206668962
76,4202620889
77,4202494854
78,4199902344
79,4199800826
80,4199725856
81,4199646779
82,4199568224
83,4199516642
84,4197526619
85,4197530736
86,4197395342
87,4197318714
88,4197249881
89,4197232304
90,4197142609
91,4195529957
92,4195498743
93,4195513462
94,4195427022
95,4195453963
96,4195349559
97,4195324850
98,4195295627
99,4195165751
0,4249727151
1,4249512651
2,4249117150
3,4249004839
4,4248451662
5,4247189659
6,4247049680
7,4246942913
8,4246840485
9,4246447932
10,4246251247
11,4246128480
12,4245945983
13,4245866222
14,4245719818
15,4245454952
16,4245399049
17,4244227294
18,4244192681
19,4244016033
20,4243905857
21,4243835427
22,4243685188
23,4243558424
24,4243471193
25,4243355606
26,4243034159
27,4242749399
28,4241827840
29,4241448748
30,4241383863
31,4241245562
32,4241014540
33,4240726431
34,4240632863
35,4240538196
36,4240444815
37,4240112523
38,4239986798
39,4239945012
40,4239849829
41,4233324649
42,4233293428
43,4233262909
44,4233320705
45,4229968719
46,4227492775
47,4227419989
48,4225202501
49,4224953752
50,4224750926
51,4220984046
52,4210785002
53,4205733898
54,4205676377
55,4204713965
56,4204214555
57,4204083740
58,4204032837
59,4203285255
60,4201678310
61,4201322308
62,4199936726
63,4199923187
64,4199834822
65,4199735954
66,4199646779
67,4198108435
68,4197400346
69,4197332371
70,4197267342
71,4197155715
72,4197066853
73,4197008098
74,4196950713
75,4196711196
76,4195863157
77,4195836488
78,4194072304
79,4190784239
80,4190218308
81,4186395097
82,4186330490
83,4186224914
84,4186165764
85,4183797504
86,4183785967
87,4183803443
88,4183404231
89,4183226653
90,4182983954
91,4182881714
92,4180921363
93,4180740826
94,4180587847
95,4179749893
96,4179765691
97,4179138316
98,4176946070
99,4176882195
0,4259859640
1,4257491390
2,4251547432
3,4251496575
4,4244096318
5,4243985783
6,4241571040
7,4240631128
8,4237834731
9,4234655566
10,4231512754
11,4227141651
12,4217959758
13,4218000467
14,4214936649
15,4214877703
16,4207064612
17,4206999327
18,4190743345
19,4190665620
20,4190638200
21,4190526450
22,4190467091
23,4190375755
24,4190297275
25,4190205173
26,4190162748
27,4189844545
28,4189597891
29,4189429968
30,4189460844
31,4188668766
32,4188549721
33,4188520928
34,4188401025
35,4188004692
36,4186071315
37,4174669185
38,4174706123
39,4174710175
40,4174594180
41,4174499990
42,4174434437
43,4174297866
44,4174109700
45,4173795711
46,4173605399
47,4173349184
48,4173366666
49,4172123922
50,4172026378
51,4171879003
52,4171777324
53,4171720260
54,4171345545
55,4171320794
56,4171274839
57,4171112563
58,4170906933
59,4168795171
60,4168693619
61,4168672947
62,4168561977
63,4168426395
64,4167757993
65,4167822169
66,4167515875
67,4167550044
68,4167440504
69,4167383436
70,4167303889
71,4167207805
72,4167072375
73,4166756081
74,4165742693
75,4165609630
76,4165624873
77,4165559343
78,4165552907
79,4165147875
80,4164838908
81,4164749689
82,4164709646
83,4164515499
84,4163581540
85,4163496150
86,4163456051
87,4163308718
88,4163014736
89,4162904651
90,4154542265
91,4154460759
92,4154009225
93,4153966865
94,4153863235
95,4150118332
96,4150092141
97,4149873530
98,4149779167
99,4149707656
0,4253541802
1,4253473118
2,4253354453
3,4245532904
4,4245526159
5,4245491180
6,4242053829
7,4227570618
8,4227538245
9,4227477015
10,4227515476
11,4227503818
12,4227511121
13,4227396767
14,4227364012
15,4222163756
16,4222170449
17,4220012315
18,4219901407
19,4211701138
20,4211517235
21,4211491708
22,4210544654
23,4210458117
24,4210356512
25,4204324259
26,4204281913
27,4204117162
28,4198488463
29,4198438893
30,4198431549
31,4185892240
32,4185755350
33,4185481830
34,4185224047
35,4185079004
36,4185008597
37,4184990352
38,4184772426
39,4184651194
40,4179697347
41,4179620402
42,4175089626
43,4175028167
44,4175003210
45,4174927726
46,4174923590
47,4173370448
48,4173189244
49,4173191725
50,4173134554
51,4173019525
52,4170929353
53,4170900747
54,4170833919
55,4170792956
56,4170649617
57,4165952655
58,4165915294
59,4162062736
60,4155420062
61,4149067750
62,4149060862
63,4149005719
64,4148918429
65,4148904880
66,4148698525
67,4148608307
68,4147339453
69,4147275089
70,4146635049
71,4146592338
72,4146577485
73,4132783393
74,4132662255
75,4132630213
76,4131230412
77,4130976526
78,4130838785
79,4130752865
80,4120039471
81,4116835803
82,4116834192
83,4116842894
84,4116841397
85,4116778911
86,4116757128
87,4116774247
88,4116790526
89,4108774058
90,4108589521
91,4108571355
92,4108419916
93,4108381637
94,4097403012
95,4094605015
96,4093800772
97,4093702009
98,4092182240
99,4092125850
0,4257491390
1,4256968968
